source,state,generation,year,month
solar,Himachal Pradesh,2.8,2021-22,February
solar,Himachal Pradesh,3.31,2021-22,January
solar,Himachal Pradesh,3.88,2021-22,July
solar,Himachal Pradesh,4.03,2021-22,June
solar,Himachal Pradesh,4.4,2021-22,March
solar,Himachal Pradesh,3.91,2021-22,May
solar,Himachal Pradesh,4.1,2021-22,November
solar,Himachal Pradesh,3.25,2021-22,October
solar,Himachal Pradesh,3.41,2021-22,September
solar,Himachal Pradesh,6.57,2022-23,April
solar,Himachal Pradesh,5.76,2022-23,August
solar,Himachal Pradesh,4.23,2022-23,December
solar,Himachal Pradesh,3.45,2022-23,February
solar,Himachal Pradesh,4.1,2022-23,January
solar,Himachal Pradesh,4.91,2022-23,July
solar,Himachal Pradesh,4.81,2022-23,June
solar,Himachal Pradesh,4.62,2022-23,March
solar,Himachal Pradesh,5.09,2022-23,May
solar,Himachal Pradesh,4.4,2022-23,November
solar,Himachal Pradesh,4.4,2022-23,October
solar,Himachal Pradesh,6.42,2022-23,September
solar,Himachal Pradesh,5.11,2023-24,April
solar,Himachal Pradesh,3.8,2023-24,August
solar,Himachal Pradesh,4.76,2023-24,December
solar,Himachal Pradesh,4.22,2023-24,February
solar,Himachal Pradesh,4.45,2023-24,January
solar,Himachal Pradesh,5.18,2023-24,July
solar,Himachal Pradesh,5.71,2023-24,June
solar,Himachal Pradesh,5.93,2023-24,March
solar,Himachal Pradesh,5.71,2023-24,May
solar,Himachal Pradesh,5.79,2023-24,November
solar,Himachal Pradesh,4.77,2023-24,October
solar,Himachal Pradesh,4.11,2023-24,September
solar,Himachal Pradesh,6.16,2024-25,April
solar,Himachal Pradesh,7.22,2024-25,August
solar,Himachal Pradesh,8.24,2024-25,December
solar,Himachal Pradesh,12.98,2024-25,February
solar,Himachal Pradesh,8.33,2024-25,January
solar,Himachal Pradesh,7.63,2024-25,July
solar,Himachal Pradesh,7.76,2024-25,June
solar,Himachal Pradesh,16.39,2024-25,March
solar,Himachal Pradesh,8.46,2024-25,May
solar,Himachal Pradesh,9.91,2024-25,November
solar,Himachal Pradesh,7.72,2024-25,October
solar,Himachal Pradesh,6.44,2024-25,September
solar,Himachal Pradesh,20.88,2025-26,April
solar,Himachal Pradesh,10.99,2025-26,August
solar,Himachal Pradesh,17.3,2025-26,December
solar,Himachal Pradesh,17.57,2025-26,February
solar,Himachal Pradesh,15.54,2025-26,January
solar,Himachal Pradesh,15.77,2025-26,July
solar,Himachal Pradesh,19.89,2025-26,June
solar,Himachal Pradesh,22.34,2025-26,March
solar,Himachal Pradesh,21.35,2025-26,May
solar,Himachal Pradesh,17.55,2025-26,November
solar,Himachal Pradesh,12.54,2025-26,October
solar,Himachal Pradesh,9.81,2025-26,September
solar,Himachal Pradesh,24.55,2026-27,April
solar,Himachal Pradesh,0.0,2026-27,August
solar,Himachal Pradesh,0.0,2026-27,December
solar,Himachal Pradesh,0.0,2026-27,February
solar,Himachal Pradesh,0.0,2026-27,January
solar,Himachal Pradesh,11.79,2026-27,July
solar,Himachal Pradesh,30.8,2026-27,June
solar,Himachal Pradesh,0.0,2026-27,March
solar,Himachal Pradesh,24.55,2026-27,May
solar,Himachal Pradesh,0.0,2026-27,November
solar,Himachal Pradesh,0.0,2026-27,October
solar,Himachal Pradesh,0.0,2026-27,September
solar,Jammu and Kashmir,0.0,2015-16,April
solar,Jammu and Kashmir,0.0,2015-16,August
solar,Jammu and Kashmir,0.0,2015-16,December
solar,Jammu and Kashmir,0.0,2015-16,February
solar,Jammu and Kashmir,0.0,2015-16,January
solar,Jammu and Kashmir,0.0,2015-16,July
solar,Jammu and Kashmir,0.0,2015-16,June
solar,Jammu and Kashmir,0.0,2015-16,March
solar,Jammu and Kashmir,0.0,2015-16,May
solar,Jammu and Kashmir,0.0,2015-16,November
solar,Jammu and Kashmir,0.0,2015-16,October
solar,Jammu and Kashmir,0.0,2015-16,September
solar,Jammu and Kashmir,0.0,2016-17,April
solar,Jammu and Kashmir,0.0,2016-17,August
solar,Jammu and Kashmir,0.0,2016-17,December
solar,Jammu and Kashmir,0.0,2016-17,February
solar,Jammu and Kashmir,0.0,2016-17,January
solar,Jammu and Kashmir,0.0,2016-17,July
solar,Jammu and Kashmir,0.0,2016-17,June
solar,Jammu and Kashmir,0.0,2016-17,March
solar,Jammu and Kashmir,0.0,2016-17,May
solar,Jammu and Kashmir,0.0,2016-17,November
solar,Jammu and Kashmir,0.0,2016-17,October
solar,Jammu and Kashmir,0.0,2016-17,September
solar,Jammu and Kashmir,0.0,2017-18,April
solar,Jammu and Kashmir,0.0,2017-18,August
solar,Jammu and Kashmir,0.0,2017-18,December
solar,Jammu and Kashmir,0.0,2017-18,February
solar,Jammu and Kashmir,0.0,2017-18,January
solar,Jammu and Kashmir,0.0,2017-18,July
solar,Jammu and Kashmir,0.0,2017-18,June
solar,Jammu and Kashmir,0.0,2017-18,March
solar,Jammu and Kashmir,0.0,2017-18,May
solar,Jammu and Kashmir,0.0,2017-18,November
solar,Jammu and Kashmir,0.0,2017-18,October
solar,Jammu and Kashmir,0.0,2017-18,September
solar,Jammu and Kashmir,0.0,2018-19,April
solar,Jammu and Kashmir,0.0,2018-19,August
solar,Jammu and Kashmir,0.0,2018-19,December
solar,Jammu and Kashmir,0.0,2018-19,February
solar,Jammu and Kashmir,0.0,2018-19,January
solar,Jammu and Kashmir,0.0,2018-19,July
solar,Jammu and Kashmir,0.0,2018-19,June
solar,Jammu and Kashmir,0.0,2018-19,March
solar,Jammu and Kashmir,0.0,2018-19,May
solar,Jammu and Kashmir,0.0,2018-19,November
solar,Jammu and Kashmir,0.0,2018-19,October
solar,Jammu and Kashmir,0.0,2018-19,September
solar,Jammu and Kashmir,0.0,2019-20,April
solar,Jammu and Kashmir,0.0,2019-20,August
solar,Jammu and Kashmir,0.0,2019-20,December
solar,Jammu and Kashmir,0.0,2019-20,February
solar,Jammu and Kashmir,0.0,2019-20,January
solar,Jammu and Kashmir,0.0,2019-20,July
solar,Jammu and Kashmir,0.0,2019-20,June
solar,Jammu and Kashmir,0.0,2019-20,March
solar,Jammu and Kashmir,0.0,2019-20,May
solar,Jammu and Kashmir,0.0,2019-20,November
solar,Jammu and Kashmir,0.0,2019-20,October
solar,Jammu and Kashmir,0.0,2019-20,September
solar,Jammu and Kashmir,0.0,2020-21,April
solar,Jammu and Kashmir,0.97,2020-21,August
solar,Jammu and Kashmir,1.23,2020-21,December
solar,Jammu and Kashmir,1.23,2020-21,February
solar,Jammu and Kashmir,1.23,2020-21,January
solar,Jammu and Kashmir,0.95,2020-21,July
solar,Jammu and Kashmir,0.0,2020-21,June
solar,Jammu and Kashmir,1.59,2020-21,March
solar,Jammu and Kashmir,0.0,2020-21,May
solar,Jammu and Kashmir,1.2,2020-21,November
solar,Jammu and Kashmir,0.0,2020-21,October
solar,Jammu and Kashmir,1.02,2020-21,September
solar,Jammu and Kashmir,1.71,2021-22,April
solar,Jammu and Kashmir,0.0,2021-22,August
solar,Jammu and Kashmir,0.0,2021-22,December
solar,Jammu and Kashmir,0.0,2021-22,February
solar,Jammu and Kashmir,0.0,2021-22,January
solar,Jammu and Kashmir,0.0,2021-22,July
solar,Jammu and Kashmir,0.0,2021-22,June
solar,Jammu and Kashmir,0.0,2021-22,March
solar,Jammu and Kashmir,0.0,2021-22,May
solar,Jammu and Kashmir,0.0,2021-22,November
solar,Jammu and Kashmir,0.0,2021-22,October
solar,Jammu and Kashmir,0.0,2021-22,September
solar,Jammu and Kashmir,0.0,2022-23,April
solar,Jammu and Kashmir,0.0,2022-23,August
solar,Jammu and Kashmir,0.0,2022-23,December
solar,Jammu and Kashmir,0.0,2022-23,February
solar,Jammu and Kashmir,0.0,2022-23,January
solar,Jammu and Kashmir,0.0,2022-23,July
solar,Jammu and Kashmir,0.0,2022-23,June
solar,Jammu and Kashmir,0.0,2022-23,March
solar,Jammu and Kashmir,0.0,2022-23,May
solar,Jammu and Kashmir,0.0,2022-23,November
solar,Jammu and Kashmir,0.0,2022-23,October
solar,Jammu and Kashmir,0.0,2022-23,September
solar,Jammu and Kashmir,0.0,2023-24,April
solar,Jammu and Kashmir,0.0,2023-24,August
solar,Jammu and Kashmir,0.0,2023-24,December
solar,Jammu and Kashmir,0.0,2023-24,February
solar,Jammu and Kashmir,0.0,2023-24,January
solar,Jammu and Kashmir,0.0,2023-24,July
solar,Jammu and Kashmir,0.0,2023-24,June
solar,Jammu and Kashmir,0.0,2023-24,March
solar,Jammu and Kashmir,0.0,2023-24,May
solar,Jammu and Kashmir,0.0,2023-24,November
solar,Jammu and Kashmir,0.0,2023-24,October
solar,Jammu and Kashmir,0.0,2023-24,September
solar,Jammu and Kashmir,0.0,2024-25,April
solar,Jammu and Kashmir,0.0,2024-25,August
solar,Jammu and Kashmir,0.0,2024-25,December
solar,Jammu and Kashmir,0.0,2024-25,February
solar,Jammu and Kashmir,0.0,2024-25,January
solar,Jammu and Kashmir,0.0,2024-25,July
solar,Jammu and Kashmir,0.0,2024-25,June
solar,Jammu and Kashmir,0.0,2024-25,March
solar,Jammu and Kashmir,0.0,2024-25,May
solar,Jammu and Kashmir,0.0,2024-25,November
solar,Jammu and Kashmir,0.0,2024-25,October
solar,Jammu and Kashmir,0.0,2024-25,September
solar,Jammu and Kashmir,0.0,2025-26,April
solar,Jammu and Kashmir,0.0,2025-26,August
solar,Jammu and Kashmir,0.0,2025-26,December
solar,Jammu and Kashmir,0.0,2025-26,February
solar,Jammu and Kashmir,0.0,2025-26,January
solar,Jammu and Kashmir,0.0,2025-26,July
solar,Jammu and Kashmir,0.0,2025-26,June
solar,Jammu and Kashmir,0.0,2025-26,March
solar,Jammu and Kashmir,0.0,2025-26,May
solar,Jammu and Kashmir,0.0,2025-26,November
solar,Jammu and Kashmir,0.0,2025-26,October
solar,Jammu and Kashmir,0.0,2025-26,September
solar,Jammu and Kashmir,0.0,2026-27,April
solar,Jammu and Kashmir,0.0,2026-27,August
solar,Jammu and Kashmir,0.0,2026-27,December
solar,Jammu and Kashmir,0.0,2026-27,February
solar,Jammu and Kashmir,0.0,2026-27,January
solar,Jammu and Kashmir,0.0,2026-27,July
solar,Jammu and Kashmir,0.0,2026-27,June
solar,Jammu and Kashmir,0.0,2026-27,March
solar,Jammu and Kashmir,0.0,2026-27,May
solar,Jammu and Kashmir,0.0,2026-27,November
solar,Jammu and Kashmir,0.0,2026-27,October
solar,Jammu and Kashmir,0.0,2026-27,September
solar,Jharkhand,1.66,2015-16,April
solar,Jharkhand,1.39,2015-16,August
solar,Jharkhand,1.21,2015-16,December
solar,Jharkhand,1.39,2015-16,February
solar,Jharkhand,1.33,2015-16,January
solar,Jharkhand,1.11,2015-16,July
solar,Jharkhand,1.48,2015-16,June
solar,Jharkhand,3.63,2015-16,March
solar,Jharkhand,1.74,2015-16,May
solar,Jharkhand,1.49,2015-16,November
solar,Jharkhand,1.75,2015-16,October
solar,Jharkhand,1.6,2015-16,September
solar,Jharkhand,1.94,2016-17,April
solar,Jharkhand,3.12,2016-17,August
solar,Jharkhand,2.93,2016-17,December
solar,Jharkhand,3.25,2016-17,February
solar,Jharkhand,3.31,2016-17,January
solar,Jharkhand,4.29,2016-17,July
solar,Jharkhand,3.19,2016-17,June
solar,Jharkhand,3.59,2016-17,March
solar,Jharkhand,3.4,2016-17,May
solar,Jharkhand,1.56,2016-17,November
solar,Jharkhand,3.41,2016-17,October
solar,Jharkhand,2.93,2016-17,September
solar,Jharkhand,1.91,2017-18,April
solar,Jharkhand,1.63,2017-18,August
solar,Jharkhand,1.43,2017-18,December
solar,Jharkhand,1.66,2017-18,February
solar,Jharkhand,1.71,2017-18,January
solar,Jharkhand,1.16,2017-18,July
solar,Jharkhand,2.22,2017-18,June
solar,Jharkhand,2.04,2017-18,March
solar,Jharkhand,1.79,2017-18,May
solar,Jharkhand,1.63,2017-18,November
solar,Jharkhand,1.5,2017-18,October
solar,Jharkhand,1.59,2017-18,September
solar,Jharkhand,1.94,2018-19,April
solar,Jharkhand,1.38,2018-19,August
solar,Jharkhand,1.4,2018-19,December
solar,Jharkhand,1.56,2018-19,February
solar,Jharkhand,1.56,2018-19,January
solar,Jharkhand,1.24,2018-19,July
solar,Jharkhand,1.47,2018-19,June
solar,Jharkhand,2.07,2018-19,March
solar,Jharkhand,1.56,2018-19,May
solar,Jharkhand,1.56,2018-19,November
solar,Jharkhand,1.79,2018-19,October
solar,Jharkhand,1.59,2018-19,September
solar,Jharkhand,1.85,2019-20,April
solar,Jharkhand,1.3,2019-20,August
solar,Jharkhand,1.22,2019-20,December
solar,Jharkhand,1.16,2019-20,February
solar,Jharkhand,1.31,2019-20,January
solar,Jharkhand,1.31,2019-20,July
solar,Jharkhand,1.51,2019-20,June
solar,Jharkhand,2.78,2019-20,March
solar,Jharkhand,1.58,2019-20,May
solar,Jharkhand,1.22,2019-20,November
solar,Jharkhand,1.2,2019-20,October
solar,Jharkhand,1.04,2019-20,September
solar,Jharkhand,1.44,2020-21,April
solar,Jharkhand,1.28,2020-21,August
solar,Jharkhand,1.36,2020-21,December
solar,Jharkhand,1.62,2020-21,February
solar,Jharkhand,1.55,2020-21,January
solar,Jharkhand,0.96,2020-21,July
solar,Jharkhand,1.23,2020-21,June
solar,Jharkhand,1.62,2020-21,March
solar,Jharkhand,1.41,2020-21,May
solar,Jharkhand,1.66,2020-21,November
solar,Jharkhand,1.75,2020-21,October
solar,Jharkhand,1.28,2020-21,September
solar,Jharkhand,1.62,2021-22,April
solar,Jharkhand,1.39,2021-22,August
solar,Jharkhand,1.4,2021-22,December
solar,Jharkhand,1.67,2021-22,February
solar,Jharkhand,1.4,2021-22,January
solar,Jharkhand,1.38,2021-22,July
solar,Jharkhand,1.59,2021-22,June
solar,Jharkhand,2.04,2021-22,March
solar,Jharkhand,1.59,2021-22,May
solar,Jharkhand,1.48,2021-22,November
solar,Jharkhand,1.3,2021-22,October
solar,Jharkhand,1.34,2021-22,September
solar,Jharkhand,1.86,2022-23,April
solar,Jharkhand,1.86,2022-23,August
solar,Jharkhand,1.47,2022-23,December
solar,Jharkhand,1.47,2022-23,February
solar,Jharkhand,1.47,2022-23,January
solar,Jharkhand,1.86,2022-23,July
solar,Jharkhand,1.86,2022-23,June
solar,Jharkhand,1.47,2022-23,March
solar,Jharkhand,1.86,2022-23,May
solar,Jharkhand,1.57,2022-23,November
solar,Jharkhand,1.68,2022-23,October
solar,Jharkhand,1.25,2022-23,September
solar,Jharkhand,1.47,2023-24,April
solar,Jharkhand,1.47,2023-24,August
solar,Jharkhand,1.47,2023-24,December
solar,Jharkhand,1.47,2023-24,February
solar,Jharkhand,1.47,2023-24,January
solar,Jharkhand,1.47,2023-24,July
solar,Jharkhand,1.47,2023-24,June
solar,Jharkhand,1.47,2023-24,March
solar,Jharkhand,1.47,2023-24,May
solar,Jharkhand,1.47,2023-24,November
solar,Jharkhand,1.47,2023-24,October
solar,Jharkhand,1.47,2023-24,September
solar,Jharkhand,1.47,2024-25,April
solar,Jharkhand,1.47,2024-25,August
solar,Jharkhand,1.47,2024-25,December
solar,Jharkhand,1.47,2024-25,February
solar,Jharkhand,1.47,2024-25,January
solar,Jharkhand,1.47,2024-25,July
solar,Jharkhand,1.47,2024-25,June
solar,Jharkhand,1.47,2024-25,March
solar,Jharkhand,1.47,2024-25,May
solar,Jharkhand,1.47,2024-25,November
solar,Jharkhand,1.47,2024-25,October
solar,Jharkhand,1.47,2024-25,September
solar,Jharkhand,1.47,2025-26,April
solar,Jharkhand,1.47,2025-26,August
solar,Jharkhand,1.47,2025-26,December
solar,Jharkhand,1.47,2025-26,February
solar,Jharkhand,1.47,2025-26,January
solar,Jharkhand,1.47,2025-26,July
solar,Jharkhand,1.47,2025-26,June
solar,Jharkhand,1.47,2025-26,March
solar,Jharkhand,1.47,2025-26,May
solar,Jharkhand,1.47,2025-26,November
solar,Jharkhand,1.47,2025-26,October
solar,Jharkhand,1.47,2025-26,September
solar,Jharkhand,1.47,2026-27,April
solar,Jharkhand,0.0,2026-27,August
solar,Jharkhand,0.0,2026-27,December
solar,Jharkhand,0.0,2026-27,February
solar,Jharkhand,0.0,2026-27,January
solar,Jharkhand,0.0,2026-27,July
solar,Jharkhand,1.47,2026-27,June
solar,Jharkhand,0.0,2026-27,March
solar,Jharkhand,1.47,2026-27,May
solar,Jharkhand,0.0,2026-27,November
solar,Jharkhand,0.0,2026-27,October
solar,Jharkhand,0.0,2026-27,September
solar,Karnataka,12.81,2015-16,April
solar,Karnataka,14.28,2015-16,August
solar,Karnataka,17.89,2015-16,December
solar,Karnataka,18.43,2015-16,February
solar,Karnataka,18.58,2015-16,January
solar,Karnataka,13.32,2015-16,July
solar,Karnataka,10.5,2015-16,June
solar,Karnataka,20.66,2015-16,March
solar,Karnataka,12.13,2015-16,May
solar,Karnataka,13.96,2015-16,November
solar,Karnataka,18.49,2015-16,October
solar,Karnataka,16.64,2015-16,September
solar,Karnataka,22.36,2016-17,April
solar,Karnataka,28.04,2016-17,August
solar,Karnataka,47.74,2016-17,December
solar,Karnataka,82.78,2016-17,February
solar,Karnataka,64.57,2016-17,January
solar,Karnataka,19.53,2016-17,July
solar,Karnataka,18.35,2016-17,June
solar,Karnataka,98.43,2016-17,March
solar,Karnataka,23.46,2016-17,May
solar,Karnataka,43.1,2016-17,November
solar,Karnataka,45.55,2016-17,October
solar,Karnataka,30.78,2016-17,September
solar,Karnataka,124.8,2017-18,April
solar,Karnataka,16.63,2017-18,August
solar,Karnataka,223.71,2017-18,December
solar,Karnataka,311.44,2017-18,February
solar,Karnataka,264.86,2017-18,January
solar,Karnataka,136.63,2017-18,July
solar,Karnataka,133.92,2017-18,June
solar,Karnataka,552.37,2017-18,March
solar,Karnataka,149.31,2017-18,May
solar,Karnataka,165.1,2017-18,November
solar,Karnataka,168.77,2017-18,October
solar,Karnataka,144.2,2017-18,September
solar,Karnataka,507.37,2018-19,April
solar,Karnataka,501.15,2018-19,August
solar,Karnataka,648.58,2018-19,December
solar,Karnataka,745.46,2018-19,February
solar,Karnataka,759.16,2018-19,January
solar,Karnataka,457.42,2018-19,July
solar,Karnataka,534.43,2018-19,June
solar,Karnataka,840.54,2018-19,March
solar,Karnataka,548.5,2018-19,May
solar,Karnataka,673.36,2018-19,November
solar,Karnataka,709.95,2018-19,October
solar,Karnataka,649.92,2018-19,September
solar,Karnataka,791.54,2019-20,April
solar,Karnataka,810.13,2019-20,August
solar,Karnataka,995.77,2019-20,December
solar,Karnataka,1259.99,2019-20,February
solar,Karnataka,1221.55,2019-20,January
solar,Karnataka,592.18,2019-20,July
solar,Karnataka,667.29,2019-20,June
solar,Karnataka,1347.02,2019-20,March
solar,Karnataka,822.23,2019-20,May
solar,Karnataka,995.84,2019-20,November
solar,Karnataka,896.69,2019-20,October
solar,Karnataka,820.98,2019-20,September
solar,Karnataka,1226.38,2020-21,April
solar,Karnataka,1008.36,2020-21,August
solar,Karnataka,1060.68,2020-21,December
solar,Karnataka,1141.88,2020-21,February
solar,Karnataka,1018.72,2020-21,January
solar,Karnataka,980.62,2020-21,July
solar,Karnataka,1014.0,2020-21,June
solar,Karnataka,1307.01,2020-21,March
solar,Karnataka,1237.04,2020-21,May
solar,Karnataka,1089.44,2020-21,November
solar,Karnataka,1152.08,2020-21,October
solar,Karnataka,1002.65,2020-21,September
solar,Karnataka,1279.47,2021-22,April
solar,Karnataka,940.64,2021-22,August
solar,Karnataka,1102.02,2021-22,December
solar,Karnataka,1250.99,2021-22,February
solar,Karnataka,1181.3,2021-22,January
solar,Karnataka,933.85,2021-22,July
solar,Karnataka,1170.75,2021-22,June
solar,Karnataka,1305.3,2021-22,March
solar,Karnataka,1145.81,2021-22,May
solar,Karnataka,785.91,2021-22,November
solar,Karnataka,1022.38,2021-22,October
solar,Karnataka,1051.03,2021-22,September
solar,Karnataka,1229.97,2022-23,April
solar,Karnataka,1014.75,2022-23,August
solar,Karnataka,1149.15,2022-23,December
solar,Karnataka,1331.63,2022-23,February
solar,Karnataka,1379.44,2022-23,January
solar,Karnataka,925.97,2022-23,July
solar,Karnataka,1133.93,2022-23,June
solar,Karnataka,1459.07,2022-23,March
solar,Karnataka,1321.06,2022-23,May
solar,Karnataka,1042.55,2022-23,November
solar,Karnataka,1120.74,2022-23,October
solar,Karnataka,1045.53,2022-23,September
solar,Karnataka,1405.5,2023-24,April
solar,Karnataka,1290.57,2023-24,August
solar,Karnataka,1181.2,2023-24,December
solar,Karnataka,1464.92,2023-24,February
solar,Karnataka,1314.57,2023-24,January
solar,Karnataka,1017.41,2023-24,July
solar,Karnataka,1259.32,2023-24,June
solar,Karnataka,1505.44,2023-24,March
solar,Karnataka,1401.19,2023-24,May
solar,Karnataka,1095.0,2023-24,November
solar,Karnataka,1334.01,2023-24,October
solar,Karnataka,1134.95,2023-24,September
solar,Karnataka,1436.88,2024-25,April
solar,Karnataka,1148.76,2024-25,August
solar,Karnataka,1084.01,2024-25,December
solar,Karnataka,1494.59,2024-25,February
solar,Karnataka,1455.99,2024-25,January
solar,Karnataka,1006.3,2024-25,July
solar,Karnataka,1173.58,2024-25,June
solar,Karnataka,1636.04,2024-25,March
solar,Karnataka,1385.87,2024-25,May
solar,Karnataka,1258.45,2024-25,November
solar,Karnataka,1402.96,2024-25,October
solar,Karnataka,1216.2,2024-25,September
solar,Karnataka,1542.56,2025-26,April
solar,Karnataka,1162.37,2025-26,August
solar,Karnataka,2036.04,2025-26,December
solar,Karnataka,1696.22,2025-26,February
solar,Karnataka,1678.06,2025-26,January
solar,Karnataka,1138.75,2025-26,July
solar,Karnataka,1191.49,2025-26,June
solar,Karnataka,1806.92,2025-26,March
solar,Karnataka,1365.69,2025-26,May
solar,Karnataka,1309.04,2025-26,November
solar,Karnataka,1273.82,2025-26,October
solar,Karnataka,1722.87,2025-26,September
solar,Karnataka,2022.41,2026-27,April
solar,Karnataka,0.0,2026-27,August
solar,Karnataka,0.0,2026-27,December
solar,Karnataka,0.0,2026-27,February
solar,Karnataka,0.0,2026-27,January
solar,Karnataka,1323.96,2026-27,July
solar,Karnataka,1781.45,2026-27,June
solar,Karnataka,0.0,2026-27,March
solar,Karnataka,2155.0,2026-27,May
solar,Karnataka,0.0,2026-27,November
solar,Karnataka,0.0,2026-27,October
solar,Karnataka,0.0,2026-27,September
solar,Kerala,0.0,2015-16,April
solar,Kerala,0.04,2015-16,August
solar,Kerala,1.11,2015-16,December
solar,Kerala,1.7,2015-16,February
solar,Kerala,1.74,2015-16,January
solar,Kerala,0.0,2015-16,July
solar,Kerala,0.0,2015-16,June
solar,Kerala,1.86,2015-16,March
solar,Kerala,0.0,2015-16,May
solar,Kerala,0.82,2015-16,November
solar,Kerala,0.12,2015-16,October
solar,Kerala,0.0,2015-16,September
solar,Kerala,2.05,2016-17,April
solar,Kerala,3.27,2016-17,August
solar,Kerala,2.26,2016-17,December
solar,Kerala,2.74,2016-17,February
solar,Kerala,2.53,2016-17,January
